date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:42	32522/32522	---M--	200	added ('OK')	image/png	etag:%22388565de4d88c697cf9aa605175bda33%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/2.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/2.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:42	64248/64248	---M--	200	added ('OK')	image/png	etag:%22c03e28f4232f3859b559d42a639670a7%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/3.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/3.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:43	59290/59290	---M--	200	added ('OK')	image/png	etag:%22040d612cd50ba05a43b3b44b9649a366%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/4.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/4.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:43	56654/56654	---M--	200	added ('OK')	image/png	etag:%22e2f341d2aa31b4d507b679c71f194caa%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/5.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/5.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:43	28806/28806	---M--	200	added ('OK')	image/png	etag:%226e8cebcedae142f8921cec17802d4cb8%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/6.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/6.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:43	29614/29614	---M--	200	added ('OK')	image/png	etag:%2299c4e9adde6a7f12cb7552ebacf9ee44%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/7.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/7.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:43	45169/45169	---M--	200	added ('OK')	image/png	etag:%228955c9195045db7a4372947a9593a3da%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/spin_again.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/spin_again.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:44	44973/44973	---M--	200	added ('OK')	image/png	etag:%229d79d449d3ec9d73920f740cf04ec3ee%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/cta2.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/cta2.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:44	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/code.jquery.com/jquery-3.6.0.min.js	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:44	80420/80420	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213a24-kNFQNu9I/LM2oTW66BK0VmnxkEQ%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:45	274643/274643	---M--	200	added ('OK')	image/png	etag:%22c354f416b0f9d8203fdd01257462b935%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/win2.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/win2.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:45	274624/274624	---M--	200	added ('OK')	image/png	etag:%22d1be0199766525c1b67432762f835c8c%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/win3.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/win3.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:45	274524/274524	---M--	200	added ('OK')	image/png	etag:%22db7eb952496027b7f404397df2f1abb5%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/win4.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/win4.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:45	274595/274595	---M--	200	added ('OK')	image/png	etag:%226d19a85f66eb7e80564237a35382d256%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/win5.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/win5.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/?ad_id=%7B%7Bad.id%7D%7D&adset_id=%7B%7Badset.id%7D%7D&campaign_id=%7B%7Bcampaign.id%7D%7D&ad_name=%7B%7Bad.name%7D%7D&adset_name=%7B%7Badset.name%7D%7D&campaign_name=%7B%7Bcampaign.name%7D%7D&source=%7B%7Bsite_source_name%7D%7D&placement=%7B%7Bplacement%7D%7D&pid=729029132733094&cpid=b5a9db85-04bb-4a36-916c-6bca7d97f209&lpid=90adac1a-f60d-422f-96a6-10444a91df44)
15:29:46	693334/693334	---M--	200	added ('OK')	image/png	etag:%22a83a9e1bd92f2daf93e7c193fb9e937e%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/bg.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/bg.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:46	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20May%202024%2007:29:46%20GMT	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/logo.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/logo.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:46	423634/423634	---M--	200	added ('OK')	image/jpeg	etag:%22a38544d43071633bdc77599ada26da43%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/banner.jpg	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/banner.jpg	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:46	30857/30857	---M--	200	added ('OK')	image/png	etag:%220a60ef91755167acf63ebd60d648ca3c%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/cta1.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/cta1.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:46	394685/394685	---M--	200	added ('OK')	image/png	etag:%224df9202451b9ca7d1c84b4e241c25e05%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/bg-wheel.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/bg-wheel.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:47	40778/40778	---M--	200	added ('OK')	image/png	etag:%22c59df428005a73f9d76a20943a25fa6f%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/coin1.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/coin1.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:47	46444/46444	---M--	200	added ('OK')	image/png	etag:%22afc76aa29eaabf674973bd472201eac4%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/coin2.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/coin2.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:47	26213/26213	---M--	200	added ('OK')	image/png	etag:%22c69d406400c0ca108d05701f4149b788%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/jackpot.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/jackpot.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:47	485705/485705	---M--	200	added ('OK')	image/png	etag:%22bc0a251bcf216198006e45c4284afc16%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/wheel-border.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/wheel-border.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:47	74021/74021	---M--	200	added ('OK')	image/png	etag:%22f4a08a56d7420b2f81e223a2f6866b08%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/wheel.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/wheel.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:48	19040/19040	---M--	200	added ('OK')	image/png	etag:%229be2194fa9c175e1c196c17e99b688cf%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/spin.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/spin.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:48	13621/13621	---M--	200	added ('OK')	image/png	etag:%22f340b42cacba67df926196aa45c11621%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/stand.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/stand.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:48	22813/22813	---M--	200	added ('OK')	image/png	etag:%22057acb5cc6971a83649df1f761953215%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/spin_btn.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/spin_btn.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:48	90009/90009	---M--	200	added ('OK')	image/png	etag:%22b079ea1927c024a213cec0796a3ef5f2%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/games.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/games.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:49	461320/461320	---M--	200	added ('OK')	image/png	etag:%226b7f0ba31f18b7b559fd3bd0fb6141f4%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/modal_btn_bg.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/modal_btn_bg.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
15:29:49	481780/481780	---M--	200	added ('OK')	image/png	etag:%22a7fd7f7f71cc594201553f5ad3e8c68f%22	https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/winner.png	C:/Users/User/Pictures/project%20spin%20wheel/MR88%20LANDING/medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/winner.png	(from https://medeiajackpot.com/5070-innovations-in-water-conservation-technique/assets/style.css)
